%STUDENT - TEACHER RATIO
0.05

%nSchoolBoards in use
16

%SCHOOLID	LEVEL	NAME	SCHOOLBOARD	BOARDID	ENROLMENT
3097	2	Michael_Cranny_Elementary_School	York_Region_DSB	16	296
3098	2	David_Suzuki_Public_School	York_Region_DSB	16	478
3099	2	Sixteenth_Avenue_Public_School	York_Region_DSB	16	541
3100	2	Boxwood_Public_School	York_Region_DSB	16	458
3101	2	Unionville_Meadows_Public_School	York_Region_DSB	16	642
3102	2	Discovery_Public_School	York_Region_DSB	16	606
3103	2	Teston_Village_Public_School	York_Region_DSB	16	545
3104	2	Bayview_Hill_Elementary_School	York_Region_DSB	16	810
3105	2	Coledale_Public_School	York_Region_DSB	16	544
3106	2	Mackenzie_Glen_Public_School	York_Region_DSB	16	601
3107	2	Legacy_Public_School	York_Region_DSB	16	759
3108	2	Buttonville_Public_School	York_Region_DSB	16	428
3109	2	Roy_H_Crosby_Public_School	York_Region_DSB	16	284
3110	2	Parkview_Public_School	York_Region_DSB	16	497
3111	2	William_Berczy_Public_School	York_Region_DSB	16	753
3112	2	Ashton_Meadows_Public_School	York_Region_DSB	16	333
3113	2	Pleasantville_Public_School	York_Region_DSB	16	415
3114	2	Unionville_Public_School	York_Region_DSB	16	423
3115	2	Walter_Scott_Public_School	York_Region_DSB	16	471
3116	2	James_Robinson_Public_School	York_Region_DSB	16	183
3117	2	William_Armstrong_Public_School	York_Region_DSB	16	328
3118	2	Lincoln_Alexander_Public_School	York_Region_DSB	16	539
3119	2	Herbert_H_Carnegie_Public_School	York_Region_DSB	16	344
3120	2	Central_Park_Public_School	York_Region_DSB	16	595
3121	2	Franklin_Street_Public_School	York_Region_DSB	16	581
3122	2	Ramer_Wood_Public_School	York_Region_DSB	16	342
3123	2	O_M_MacKillop_Public_School	York_Region_DSB	16	279
3124	2	Silver_Stream_Public_School	York_Region_DSB	16	407
3125	2	Richmond_Rose_Public_School	York_Region_DSB	16	661
3126	2	Crosby_Heights_Public_School	York_Region_DSB	16	749
3127	2	Reesor_Park_Public_School	York_Region_DSB	16	340
3128	2	Silver_Pines_Public_School	York_Region_DSB	16	838
3129	2	Beverley_Acres_Public_School	York_Region_DSB	16	520
3130	2	Stonebridge_Public_School	York_Region_DSB	16	779
3131	2	Michaelle_Jean_Public_School	York_Region_DSB	16	501
3132	2	Redstone_Public_School	York_Region_DSB	16	588
3133	2	Cornell_Village_Public_School	York_Region_DSB	16	692
3134	2	E_T_Crowle_Public_School	York_Region_DSB	16	324
3135	2	Sir_Wilfrid_Laurier_Public_School	York_Region_DSB	16	389
3136	2	Castlemore_Elementary_Public_School	York_Region_DSB	16	759
3137	2	Wismer_Public_School	York_Region_DSB	16	434
3138	2	H_G_Bernard_Public_School	York_Region_DSB	16	599
3139	2	Greensborough_Public_School	York_Region_DSB	16	458
3140	2	John_McCrae_Public_School	York_Region_DSB	16	460
3141	2	Little_Rouge_Public_School	York_Region_DSB	16	549
3142	2	Trillium_Woods_Public_School	York_Region_DSB	16	541
3143	2	Mount_Joy_Public_School	York_Region_DSB	16	634
3144	2	Donald_Cousens_Public_School	York_Region_DSB	16	333
3145	2	Sam_Chapman_Public_School	York_Region_DSB	16	478
3146	2	Moraine_Hills_Public_School	York_Region_DSB	16	460
3147	2	MacLeod's_Landing_Public_School	York_Region_DSB	16	640
3148	2	King_City_Public_School	York_Region_DSB	16	246
3149	2	Kettle_Lakes_Public_School	York_Region_DSB	16	478
3150	2	Bond_Lake_Public_School	York_Region_DSB	16	478
3151	2	Oak_Ridges_Public_School	York_Region_DSB	16	696
3152	2	Windham_Ridge_Public_School	York_Region_DSB	16	536
3153	2	Lake_Wilcox_Public_School	York_Region_DSB	16	645
3154	2	Oscar_Peterson_Public_School	York_Region_DSB	16	452
3155	2	Highview_Public_School	York_Region_DSB	16	522
3156	2	Glad_Park_Public_School	York_Region_DSB	16	595
3157	2	Summitview_Public_School	York_Region_DSB	16	396
3158	2	Harry_Bowes_Public_School	York_Region_DSB	16	301
3159	2	Regency_Acres_Public_School	York_Region_DSB	16	483
3160	2	Aurora_Grove_Public_School	York_Region_DSB	16	382
3161	2	Whitchurch_Highlands_Public_School	York_Region_DSB	16	307
3162	2	Aurora_Senior_Public_School	York_Region_DSB	16	337
3163	2	Aurora_Heights_Public_School	York_Region_DSB	16	323
3164	2	Kettleby_Public_School	York_Region_DSB	16	176
3165	2	Devins_Drive_Public_School	York_Region_DSB	16	390
3166	2	Lester_B_Pearson_Public_School	York_Region_DSB	16	713
3167	2	Hartman_Public_School	York_Region_DSB	16	460
3168	2	Northern_Lights_Public_School	York_Region_DSB	16	637
3169	2	Terry_Fox_Public_School	York_Region_DSB	16	351
3170	2	Armitage_Village_Public_School	York_Region_DSB	16	589
3171	2	Stonehaven_Elementary_School	York_Region_DSB	16	553
3172	2	Clearmeadow_Public_School	York_Region_DSB	16	828
3173	2	Ballantrae_Public_School	York_Region_DSB	16	277
3174	2	Crossland_Public_School	York_Region_DSB	16	424
3175	2	Rogers_Public_School	York_Region_DSB	16	466
3176	2	Bogart_Public_School	York_Region_DSB	16	591
3177	2	Stuart_Scott_Public_School	York_Region_DSB	16	237
3178	2	Alexander_Muir_Public_School	York_Region_DSB	16	280
3179	2	Prince_Charles_Public_School	York_Region_DSB	16	346
3180	2	Mazo_De_La_Roche_Public_School	York_Region_DSB	16	526
3181	2	Maple_Leaf_Public_School	York_Region_DSB	16	377
3182	2	Poplar_Bank_Public_School	York_Region_DSB	16	609
3183	2	Glen_Cedar_Public_School	York_Region_DSB	16	243
3184	2	Meadowbrook_Public_School	York_Region_DSB	16	372
3185	2	Denne_Public_School	York_Region_DSB	16	383
3186	2	Sharon_Public_School	York_Region_DSB	16	256
3187	2	Holland_Landing_Public_School	York_Region_DSB	16	357
3188	2	Park_Avenue_Public_School	York_Region_DSB	16	443
3189	2	Mount_Albert_Public_School	York_Region_DSB	16	733
3190	2	Lake_Simcoe_Public_School	York_Region_DSB	16	442
3191	2	Jersey_Public_School	York_Region_DSB	16	367
3192	2	Fairwood_Public_School	York_Region_DSB	16	438
3193	2	R_L_Graham_Public_School	York_Region_DSB	16	395
3194	2	W_J_Watson_Public_School	York_Region_DSB	16	587
3195	2	Lakeside_Public_School	York_Region_DSB	16	469
3196	2	Keswick_Public_School	York_Region_DSB	16	293
3197	2	Deer_Park_Public_School	York_Region_DSB	16	250
3198	2	Sutton_Public_School	York_Region_DSB	16	313
3199	2	Morning_Glory_Public_School	York_Region_DSB	16	524
3200	3	Roselawn_Public_School	York_Region_DSB	16	379
3201	5	Woodbridge_College	York_Region_DSB	16	855
3202	5	Vaughan_Secondary_School	York_Region_DSB	16	949
3203	5	Thornhill_Secondary_School	York_Region_DSB	16	1344
3204	5	Westmount_Collegiate_Institute	York_Region_DSB	16	1111
3205	5	Emily_Carr_Secondary_School	York_Region_DSB	16	1336
3206	5	Thornlea_Secondary_School	York_Region_DSB	16	1398
3207	5	Milliken_Mills_High_School	York_Region_DSB	16	1674
3208	5	Stephen_Lewis_Secondary_School	York_Region_DSB	16	983
3209	5	Langstaff_Secondary_School	York_Region_DSB	16	1388
3210	5	Maple_High_School	York_Region_DSB	16	1280
3211	5	Middlefield_Collegiate_Institute	York_Region_DSB	16	1553
3212	5	Bill_Crothers_Secondary_School	York_Region_DSB	16	287
3213	5	Unionville_High_School	York_Region_DSB	16	1962
3214	5	Alexander_MacKenzie_High_School	York_Region_DSB	16	1031
3215	5	Markville_Secondary_School	York_Region_DSB	16	1337
3216	5	Bayview_Secondary_School	York_Region_DSB	16	1791
3217	5	Markham_District_High_School	York_Region_DSB	16	1600
3218	5	Pierre_Elliott_Trudeau_High_School	York_Region_DSB	16	1235
3219	5	ACCESS_Program_Jefferson_Community_Learning_Centre	York_Region_DSB	16	25
3220	5	Richmond_Green_Secondary_School	York_Region_DSB	16	1004
3221	5	Bur_Oak_Secondary_School	York_Region_DSB	16	666
3222	5	Richmond_Hill_High_School	York_Region_DSB	16	1715
3223	5	King_City_Secondary_School	York_Region_DSB	16	1021
3224	5	Stouffville_District_Secondary_School	York_Region_DSB	16	947
3225	5	Dr_G_W_Williams_Secondary_School	York_Region_DSB	16	1263
3226	5	Aurora_High_School	York_Region_DSB	16	1501
3227	5	Sir_William_Mulock_Secondary_School	York_Region_DSB	16	1186
3228	5	Newmarket_High_School	York_Region_DSB	16	1214
3229	5	Huron_Heights_Secondary_School	York_Region_DSB	16	1795
3230	5	Dr_John_M_Denison_Secondary_School	York_Region_DSB	16	1277
3231	5	Keswick_High_School	York_Region_DSB	16	1513
3232	5	Sutton_District_High_School	York_Region_DSB	16	812
