DAUID  PROBABILITY  CUMULATIVE PROBABILITY (2006)
35211221    9.41024e-05         0.815093
35211222    6.3573e-05         0.815156
35211223    0.00011673         0.815273
35211224    8.29682e-05         0.815356
35211225    6.96789e-05         0.815425
35211227    4.31003e-05         0.815469
35211228    5.74671e-05         0.815526
35211229    0.000149415         0.815675
35211230    6.03405e-05         0.815736
35211231    7.75806e-05         0.815813
35211232    0.000102543         0.815916
35211242    0.000167553         0.816083
35211243    6.10588e-05         0.816145
35211244    7.97356e-05         0.816224
35211245    0.000122297         0.816347
35211246    0.000128044         0.816475
35211248    0.000182458         0.816657
35211249    5.76467e-05         0.816715
35211250    5.17204e-05         0.816766
35211251    5.53121e-05         0.816822
35211252    0.000397601         0.817219
35211253    0.000174018         0.817393
35211254    0.00018174         0.817575
35211255    0.000168091         0.817743
35211256    0.00012553         0.817869
35211257    5.67488e-05         0.817925
35211258    0.000111343         0.818037
35211259    0.00019018         0.818227
35211262    6.28547e-05         0.81829
35211263    5.51325e-05         0.818345
35211264    8.44048e-05         0.818429
35211265    0.000119783         0.818549
35211266    8.81761e-05         0.818637
35211267    9.12291e-05         0.818729
35211268    7.68623e-05         0.818805
35211269    7.65031e-05         0.818882
35211270    0.000119603         0.819002
35211271    6.60872e-05         0.819068
35211272    0.000130019         0.819198
35211273    0.000202212         0.8194
35211274    6.06997e-05         0.819461
35211275    7.48868e-05         0.819535
35211276    6.50097e-05         0.8196
35211277    0.000100567         0.819701
35211278    9.48208e-05         0.819796
35211281    0.000102004         0.819898
35211282    8.70986e-05         0.819985
35211283    0.000104159         0.820089
35211284    0.000170246         0.820259
35211285    0.000124093         0.820383
35211286    8.51232e-05         0.820469
35211287    7.75806e-05         0.820546
35211288    0.000120142         0.820666
35211289    8.53028e-05         0.820752
35211290    8.74578e-05         0.820839
35211291    0.000105237         0.820944
35211292    0.000101106         0.821045
35211293    8.20702e-05         0.821127
35211294    0.000126607         0.821254
35211295    0.000305833         0.82156
35211297    9.24862e-05         0.821652
35211310    0.000210473         0.821863
35211312    0.000195029         0.822058
35211313    0.000224122         0.822282
35211316    8.81761e-05         0.82237
35211317    0.000104518         0.822475
35211318    0.000109367         0.822584
35211319    9.50003e-05         0.822679
35211320    0.000100567         0.82278
35211321    0.000197902         0.822978
35211322    0.00015157         0.823129
35211323    0.00013828         0.823267
35211324    5.01042e-05         0.823318
35211325    0.000186948         0.823504
35211330    0.000705229         0.82421
35211336    8.74578e-05         0.824297
35211337    6.19567e-05         0.824359
35211338    4.77695e-05         0.824407
35211339    6.5728e-05         0.824473
35211349    0.000100567         0.824573
35211350    0.000106135         0.824679
35211351    0.000120681         0.8248
35211352    7.91969e-05         0.824879
35211353    9.48208e-05         0.824974
35211354    7.39889e-05         0.825048
35211355    0.000105057         0.825153
35211356    7.5246e-05         0.825228
35211357    6.94993e-05         0.825298
35211358    0.000124632         0.825422
35211359    8.38661e-05         0.825506
35211362    0.00018587         0.825692
35211363    9.46412e-05         0.825787
35211364    0.000109906         0.825897
35211365    6.59076e-05         0.825963
35211366    0.000135766         0.826098
35211367    7.32706e-05         0.826172
35211369    0.000139717         0.826311
35211370    0.000109367         0.826421
35211371    0.000116371         0.826537
35211375    5.58509e-05         0.826593
35211376    6.91401e-05         0.826662
35211386    0.000111522         0.826774
35211393    0.00028105         0.827055
35211394    0.000176352         0.827231
35211397    0.000237052         0.827468
35211398    0.000409274         0.827877
35211399    0.000230228         0.828108
35211401    0.000749946         0.828858
35211402    0.000372998         0.829231
35211403    0.000244415         0.829475
35211404    0.000308886         0.829784
35211405    0.000386107         0.83017
35211406    0.000629445         0.830799
35211407    0.000249623         0.831049
35211409    0.000306012         0.831355
35211410    0.000454529         0.83181
35211412    0.000383054         0.832193
35211413    0.000482903         0.832675
35211415    0.000139897         0.832815
35211416    0.000357733         0.833173
35211417    0.000231126         0.833404
35211418    0.000304217         0.833708
35211419    0.000218914         0.833927
35211420    0.000662129         0.834589
35211421    0.000302421         0.834892
35211422    0.000241182         0.835133
35211423    0.0004064         0.83554
35211425    0.000181919         0.835721
35211426    0.000245672         0.835967
35211428    0.000239027         0.836206
35211429    0.000282128         0.836488
35211430    0.00021604         0.836704
35211431    0.000252496         0.836957
35211432    0.000236334         0.837193
35211434    0.000473206         0.837666
35211435    0.000349472         0.838016
35211436    0.00033295         0.838349
35211437    0.000385209         0.838734
35211438    0.000455247         0.839189
35211439    0.000271173         0.83946
35211440    0.000264888         0.839725
35211442    0.000237052         0.839962
35211443    0.000296674         0.840259
35211444    0.000134329         0.840393
35211445    0.000642195         0.841036
35211446    0.000201315         0.841237
35211447    0.00030278         0.84154
35211448    0.000158214         0.841698
35211449    0.000969399         0.842667
35211454    0.000332591         0.843
35211455    0.000133431         0.843133
35211456    0.000444472         0.843578
35211457    0.000358631         0.843936
35211458    0.000832735         0.844769
35211459    0.000187666         0.844957
35211460    0.000503017         0.84546
35211461    0.00105452         0.846514
35211462    0.000284462         0.846799
35211463    0.000245672         0.847044
35211464    0.000261296         0.847306
35211465    0.000238668         0.847544
35211466    0.000235974         0.84778
35211467    0.00034157         0.848122
35211468    0.000353782         0.848476
35211471    0.000144745         0.84862
35211472    8.53028e-05         0.848706
35211473    0.000129121         0.848835
35211474    0.00019898         0.849034
35211475    7.77602e-05         0.849112
35211476    0.000163243         0.849275
35211477    0.000146182         0.849421
35211478    0.000140974         0.849562
35211479    0.000117987         0.84968
35211480    0.000155341         0.849835
35211481    9.37432e-05         0.849929
35211482    0.000206702         0.850136
35211483    0.000273867         0.85041
35211484    0.000148517         0.850558
35211485    8.96128e-05         0.850648
35211486    0.000150312         0.850798
35211487    0.000201315         0.850999
35211488    0.00018156         0.851181
35211489    8.79965e-05         0.851269
35211490    7.5246e-05         0.851344
35211491    0.000161447         0.851506
35211492    0.000149055         0.851655
35211493    0.000145104         0.8518
35211494    0.000521335         0.852321
35211495    0.000292544         0.852614
35211496    0.000279793         0.852893
35211497    0.000127505         0.853021
35211498    0.000204188         0.853225
35211499    0.000145643         0.853371
35211500    0.000140076         0.853511
35211501    0.000186948         0.853698
35211502    0.000104878         0.853803
35211503    0.000150312         0.853953
35211504    9.69758e-05         0.85405
35211505    4.72308e-05         0.854097
35211506    0.000169348         0.854267
35211507    8.44048e-05         0.854351
35211508    0.000114395         0.854465
35211509    0.000138999         0.854604
35211510    0.000157855         0.854762
35211511    8.27886e-05         0.854845
35211512    0.000316428         0.855161
35211513    0.000162704         0.855324
35211514    7.00381e-05         0.855394
35211515    9.46412e-05         0.855489
35211516    0.000100208         0.855589
35211517    7.48868e-05         0.855664
35211518    0.000244235         0.855908
35211519    7.07564e-05         0.855979
35211520    8.42253e-05         0.856063
35211521    0.000127326         0.85619
35211522    0.00011673         0.856307
35211523    9.08699e-05         0.856398
35211524    0.000117448         0.856516
35211525    8.97924e-05         0.856605
35211526    0.000190539         0.856796
35211527    0.000147978         0.856944
35211528    0.000260039         0.857204
35211529    4.9745e-05         0.857254
35211530    8.45844e-05         0.857338
35211531    0.000119065         0.857457
35211532    0.000123734         0.857581
35211533    9.71554e-05         0.857678
35211534    0.000126069         0.857804
35211535    0.000134509         0.857939
35211536    7.54256e-05         0.858014
35211537    0.000196466         0.858211
35211538    2.83744e-05         0.858239
